feature,train_corr,test_corr,train_pval,n_samples,abs_train_corr,abs_test_corr,formula
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.5054205045126255,0.4725393510731756,3.236047584418686e-113,1736,0.5054205045126255,0.4725393510731756,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.5054192827875468,0.4725339826415547,3.240712400043003e-113,1736,0.5054192827875468,0.4725339826415547,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5037070445201298,0.4712119266726135,2.42609767848323e-112,1736,0.5037070445201298,0.4712119266726135,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.503705817192554,0.4712065165317047,2.4295910026584497e-112,1736,0.503705817192554,0.4712065165317047,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.5033040415872184,0.47185882058163553,6.922671094908982e-116,1795,0.5033040415872184,0.47185882058163553,0.7*iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5033036791654506,0.47186094058676026,6.925708946229904e-116,1795,0.5033036791654506,0.47186094058676026,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5033028319536755,0.4718658858117222,6.932815537510214e-116,1795,0.5033028319536755,0.4718658858117222,0.7*iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.501767447481539,0.46775060095376103,2.3402868204895588e-111,1736,0.501767447481539,0.46775060095376103,0.7*iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5002436911544481,0.4666128810709465,1.3745065706875338e-110,1736,0.5002436911544481,0.4666128810709465,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.4964043366563657,0.46369565312291994,1.1436163090680354e-108,1736,0.4964043366563657,0.46369565312291994,0.7*iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.49640259915064117,0.46368806583681044,1.1458922058272302e-108,1736,0.49640259915064117,0.46368806583681044,0.7*iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95
iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.4777879628555509,0.44810334369100846,1.0696251983499205e-99,1736,0.4777879628555509,0.44810334369100846,0.7*iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50 + 0.3*iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50,0.47720822355511705,0.44833066824219103,9.5892779282851e-103,1795,0.47720822355511705,0.44833066824219103,0.7*prod_SPX_chg_pct_50_BQI_V2_ABS + 0.3*sq_SPX_chg_pct_50
iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.47040002861092245,0.4407368649713107,2.744514007053809e-96,1736,0.47040002861092245,0.4407368649713107,0.7*prod_SPX_chg_pct_50_BQI_V2_ABS + 0.3*prod_SPX_chg_pct_50_SPX_chg_pct_90
iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.45191025465267987,0.43651549685819374,4.771266353722403e-91,1795,0.45191025465267987,0.43651549685819374,0.7*sq_SPX_chg_pct_50 + 0.3*sum_SPX_chg_pct_50_price_mid_long2_above_p95
iter1_weighted_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.45190157443437146,0.43653850691207086,4.8137147746519314e-91,1795,0.45190157443437146,0.43653850691207086,0.7*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.45188115091917813,0.4365920155001543,4.91508146464838e-91,1795,0.45188115091917813,0.4365920155001543,0.7*sq_SPX_chg_pct_50 + 0.3*sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter1_weighted_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.44961447275658317,0.4287036840863292,3.915218792251008e-87,1736,0.44961447275658317,0.4287036840863292,0.7*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter1_weighted_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.4496133694728941,0.4286516542933899,3.919451602082729e-87,1736,0.4496133694728941,0.4286516542933899,0.7*iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.4471350041032296,0.4198184470517511,4.395601821854177e-86,1736,0.4471350041032296,0.4198184470517511,0.7*sq_SPX_chg_pct_50 + 0.3*prod_SPX_chg_pct_50_SPX_chg_pct_90
prod_SPX_chg_pct_50_BQI_V2_ABS,0.44565561266243564,0.4201563391151134,2.64067303841316e-88,1795,0.44565561266243564,0.4201563391151134,SPX_chg_pct_50 * BQI_V2_ABS
iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.445551876046835,0.4201703283390556,2.9290620801977545e-88,1795,0.445551876046835,0.4201703283390556,0.7*prod_SPX_chg_pct_50_BQI_V2_ABS + 0.3*sum_SPX_chg_pct_50_price_mid_long2_above_p95
iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.44554896754675366,0.4201882252969158,2.9375848741538886e-88,1795,0.44554896754675366,0.4201882252969158,0.7*prod_SPX_chg_pct_50_BQI_V2_ABS + 0.3*sum_SPX_chg_pct_50_price_mid_short1_above_p95
sq_SPX_chg_pct_50,0.4381403328628975,0.423070785806158,4.392109560056547e-85,1795,0.4381403328628975,0.423070785806158,SPX_chg_pct_50²
iter0_weighted_prod_SPX_chg_pct_50_SPX_chg_pct_90_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.4342507921108205,0.3893586184631075,9.172153635122784e-81,1736,0.4342507921108205,0.3893586184631075,0.7*prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter0_weighted_prod_SPX_chg_pct_50_SPX_chg_pct_90_sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.4342414266944858,0.3892867754377681,9.252412930627094e-81,1736,0.4342414266944858,0.3892867754377681,0.7*prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*sum_SPX_chg_pct_50_price_mid_long2_above_p95
prod_SPX_chg_pct_50_SPX_chg_pct_90,0.42581345066128873,0.38143361830635963,2.1054368965957394e-77,1736,0.42581345066128873,0.38143361830635963,SPX_chg_pct_50 * SPX_chg_pct_90
sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.4256560664438112,0.41538418342607497,6.56015776168162e-80,1795,0.4256560664438112,0.41538418342607497,SPX_chg_pct_50 + price_mid_long2_above_p95
iter0_weighted_sum_SPX_chg_pct_50_price_mid_long2_above_p95_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.42558741006705997,0.41608698033007485,6.994755418303389e-80,1795,0.42558741006705997,0.41608698033007485,0.7*sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*sum_SPX_chg_pct_50_price_mid_short1_above_p95
sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.42531387332907866,0.4176199489358281,9.03024805029808e-80,1795,0.42531387332907866,0.4176199489358281,SPX_chg_pct_50 + price_mid_short1_above_p95
sum_SPX_chg_pct_50_price_mid_short1_above_p99,0.4240807621352573,0.414109959567803,2.8476887561401145e-79,1795,0.4240807621352573,0.414109959567803,SPX_chg_pct_50 + price_mid_short1_above_p99
sum_SPX_chg_pct_50_price_mid_long2_above_p99,0.423336569315344,0.4132911871815788,5.682173749913779e-79,1795,0.423336569315344,0.4132911871815788,SPX_chg_pct_50 + price_mid_long2_above_p99
sum_SPX_chg_pct_50_SPX_chg_pct_05,0.4208943743509068,0.39863806471109986,9.7401817331813e-78,1789,0.4208943743509068,0.39863806471109986,SPX_chg_pct_50 + SPX_chg_pct_05
SPX_chg_pct_50,0.4195447458500416,0.4132349149796558,1.8686298273942546e-77,1795,0.4195447458500416,0.4132349149796558,original: SPX_chg_pct_50
diff_SPX_chg_pct_50_price_mid_long2_above_p99,0.415610723299584,0.4131626558653664,6.682884896195812e-76,1795,0.415610723299584,0.4131626558653664,SPX_chg_pct_50 - price_mid_long2_above_p99
diff_SPX_chg_pct_50_price_mid_short1_above_p99,0.41486086524229826,0.4123264632219886,1.3143685862872515e-75,1795,0.41486086524229826,0.4123264632219886,SPX_chg_pct_50 - price_mid_short1_above_p99
diff_SPX_chg_pct_50_price_mid_short1_above_p95,0.4131518938569401,0.4082018636684102,6.101099014317399e-75,1795,0.4131518938569401,0.4082018636684102,SPX_chg_pct_50 - price_mid_short1_above_p95
diff_SPX_chg_pct_50_price_mid_long2_above_p95,0.4127940619556942,0.410437196041779,8.404519807557322e-75,1795,0.4127940619556942,0.410437196041779,SPX_chg_pct_50 - price_mid_long2_above_p95
sum_SPX_chg_pct_50_SPX_chg_pct_90,0.4112119903507286,0.40374667901727734,8.278846675154983e-72,1736,0.4112119903507286,0.40374667901727734,SPX_chg_pct_50 + SPX_chg_pct_90
sum_SPX_chg_pct_50_SPX_chg_pct_25,0.4044179215985924,0.40966368908589335,1.3573215334889518e-71,1795,0.4044179215985924,0.40966368908589335,SPX_chg_pct_50 + SPX_chg_pct_25
prod_SPX_chg_pct_90_SPX_chg_pct_25,0.3981340955829446,0.34422797085050194,4.9901542288475525e-67,1736,0.3981340955829446,0.34422797085050194,SPX_chg_pct_90 * SPX_chg_pct_25
prod_SPX_chg_pct_50_SPX_chg_pct_25,0.3951898705261575,0.33628202069951957,3.6495247681696095e-68,1795,0.3951898705261575,0.33628202069951957,SPX_chg_pct_50 * SPX_chg_pct_25
sum_SPX_chg_pct_90_SPX_chg_pct_25,0.39434772243060484,0.3990431730434012,1.1028348312816701e-65,1736,0.39434772243060484,0.3990431730434012,SPX_chg_pct_90 + SPX_chg_pct_25
prod_SPX_chg_pct_90_BQI_V2_ABS,0.3911950040601768,0.3670599570636027,1.4079786550666916e-64,1736,0.3911950040601768,0.3670599570636027,SPX_chg_pct_90 * BQI_V2_ABS
sum_SPX_chg_pct_50_BQI_V2_ABS,0.3903990928626928,0.3787580666766164,1.9960427735593808e-66,1795,0.3903990928626928,0.3787580666766164,SPX_chg_pct_50 + BQI_V2_ABS
prod_SPX_chg_pct_90_price_mid_short1_above_p95,0.38450702228339145,0.25660704823094493,2.853345594842673e-62,1736,0.38450702228339145,0.25660704823094493,SPX_chg_pct_90 * price_mid_short1_above_p95
sum_SPX_chg_pct_90_BQI_V2_ABS,0.37710071296513864,0.3665824039128911,8.870046177296598e-60,1736,0.37710071296513864,0.3665824039128911,SPX_chg_pct_90 + BQI_V2_ABS
sum_SPX_chg_pct_90_SPX_chg_pct_05,0.3764196304213883,0.3588186863975755,2.36445248177057e-59,1730,0.3764196304213883,0.3588186863975755,SPX_chg_pct_90 + SPX_chg_pct_05
prod_SPX_chg_pct_90_price_mid_short1_above_p99,0.36628595787115126,0.13410375644720748,2.9718156201827223e-56,1736,0.36628595787115126,0.13410375644720748,SPX_chg_pct_90 * price_mid_short1_above_p99
prod_SPX_chg_pct_50_price_mid_short1_above_p99,0.3649382242398203,0.13523957317971022,1.1604606986101901e-57,1795,0.3649382242398203,0.13523957317971022,SPX_chg_pct_50 * price_mid_short1_above_p99
sum_SPX_chg_pct_90_price_mid_short1_above_p95,0.35977204910651683,0.3523930408873253,3.4033035301334077e-54,1736,0.35977204910651683,0.3523930408873253,SPX_chg_pct_90 + price_mid_short1_above_p95
sum_SPX_chg_pct_90_price_mid_long2_above_p95,0.35924077911723806,0.35076529072229956,4.9856015999921177e-54,1736,0.35924077911723806,0.35076529072229956,SPX_chg_pct_90 + price_mid_long2_above_p95
sum_SPX_chg_pct_90_price_mid_short1_above_p99,0.35782127709395833,0.3480661854354984,1.3779006224404388e-53,1736,0.35782127709395833,0.3480661854354984,SPX_chg_pct_90 + price_mid_short1_above_p99
sum_SPX_chg_pct_90_price_mid_long2_above_p99,0.35716049815858636,0.3473550661133234,2.2078544926778303e-53,1736,0.35716049815858636,0.3473550661133234,SPX_chg_pct_90 + price_mid_long2_above_p99
prod_price_mid_short1_above_p99_SPX_chg_pct_25,0.3544401401646806,0.11306871585046173,2.848672550255181e-54,1795,0.3544401401646806,0.11306871585046173,price_mid_short1_above_p99 * SPX_chg_pct_25
SPX_chg_pct_90,0.3536353563498804,0.3472501764374708,2.679794832936235e-52,1736,0.3536353563498804,0.3472501764374708,original: SPX_chg_pct_90
prod_price_mid_short1_above_p99_price_mid_long2_above_p95,0.3504097240869122,0.14731896510114673,5.278351297307416e-53,1795,0.3504097240869122,0.14731896510114673,price_mid_short1_above_p99 * price_mid_long2_above_p95
price_mid_short1_above_p99,0.3504097240869122,0.14731896510114673,5.278351297307416e-53,1795,0.3504097240869122,0.14731896510114673,"above_percentile(price_mid_short1, 99)"
prod_price_mid_short1_above_p99_price_mid_short1_above_p95,0.3504097240869122,0.14731896510114673,5.278351297307416e-53,1795,0.3504097240869122,0.14731896510114673,price_mid_short1_above_p99 * price_mid_short1_above_p95
diff_SPX_chg_pct_90_price_mid_long2_above_p99,0.35001948094433294,0.34713665024024754,3.356547494181755e-51,1736,0.35001948094433294,0.34713665024024754,SPX_chg_pct_90 - price_mid_long2_above_p99
prod_SPX_chg_pct_90_price_mid_long2_above_p95,0.3499471762751177,0.23225053517397257,3.529379926274955e-51,1736,0.3499471762751177,0.23225053517397257,SPX_chg_pct_90 * price_mid_long2_above_p95
diff_SPX_chg_pct_90_price_mid_short1_above_p99,0.3493546765820057,0.3464160955580922,5.3231514230290566e-51,1736,0.3493546765820057,0.3464160955580922,SPX_chg_pct_90 - price_mid_short1_above_p99
diff_SPX_chg_pct_90_price_mid_long2_above_p95,0.3476656014204188,0.343454623275805,1.7093910350641585e-50,1736,0.3476656014204188,0.343454623275805,SPX_chg_pct_90 - price_mid_long2_above_p95
diff_SPX_chg_pct_90_price_mid_short1_above_p95,0.3471402377345483,0.3418125448779034,2.453585392675025e-50,1736,0.3471402377345483,0.3418125448779034,SPX_chg_pct_90 - price_mid_short1_above_p95
prod_price_mid_short1_above_p99_BQI_V2_ABS,0.3416602428319706,0.13979248073283695,2.5806496201611263e-50,1795,0.3416602428319706,0.13979248073283695,price_mid_short1_above_p99 * BQI_V2_ABS
sum_price_mid_short1_above_p99_price_mid_long2_above_p99,0.3412990869436958,0.11473965827854299,3.318137740262875e-50,1795,0.3412990869436958,0.11473965827854299,price_mid_short1_above_p99 + price_mid_long2_above_p99
diff_SPX_chg_pct_50_SPX_chg_pct_05,0.340413019452646,0.35557132575722605,8.898141590730976e-50,1789,0.340413019452646,0.35557132575722605,SPX_chg_pct_50 - SPX_chg_pct_05
prod_SPX_chg_pct_50_price_mid_long2_above_p95,0.33773055884411096,0.17559628651707765,3.906390001432802e-49,1795,0.33773055884411096,0.17559628651707765,SPX_chg_pct_50 * price_mid_long2_above_p95
prod_SPX_chg_pct_50_price_mid_short1_above_p95,0.3339282801181416,0.1980799239784983,5.216381303821356e-48,1795,0.3339282801181416,0.1980799239784983,SPX_chg_pct_50 * price_mid_short1_above_p95
prod_SPX_chg_pct_25_BQI_V2_ABS,0.3325603619602172,0.3273401686215786,1.313546781338397e-47,1795,0.3325603619602172,0.3273401686215786,SPX_chg_pct_25 * BQI_V2_ABS
prod_price_mid_short1_above_p99_SPX_MACD_Line,-0.33201625512948185,-0.15665546850054654,1.894138250311563e-47,1795,0.33201625512948185,0.15665546850054654,price_mid_short1_above_p99 * SPX_MACD_Line
sum_SPX_chg_pct_25_BQI_V2_ABS,0.3266060674829379,0.33070569612783285,6.927607628323504e-46,1795,0.3266060674829379,0.33070569612783285,SPX_chg_pct_25 + BQI_V2_ABS
prod_price_mid_short1_above_p99_SPX_chg_pct_05,0.3240668457386733,0.1054856187947295,5.112612881545589e-45,1789,0.3240668457386733,0.1054856187947295,price_mid_short1_above_p99 * SPX_chg_pct_05
prod_SPX_chg_pct_90_price_mid_long2_above_p99,0.3231348731434832,0.0479642986362995,1.7659258008373942e-43,1736,0.3231348731434832,0.0479642986362995,SPX_chg_pct_90 * price_mid_long2_above_p99
sq_SPX_chg_pct_90,0.32290701686668005,0.2886813116468824,2.0377935170379323e-43,1736,0.32290701686668005,0.2886813116468824,SPX_chg_pct_90²
sum_SPX_chg_pct_25_price_mid_long2_above_p95,0.3226158411415066,0.33833236251390264,9.403407336603579e-45,1795,0.3226158411415066,0.33833236251390264,SPX_chg_pct_25 + price_mid_long2_above_p95
sum_SPX_chg_pct_25_price_mid_short1_above_p95,0.32157685369491923,0.3409389179344298,1.8425877842345283e-44,1795,0.32157685369491923,0.3409389179344298,SPX_chg_pct_25 + price_mid_short1_above_p95
prod_SPX_chg_pct_50_price_mid_long2_above_p99,0.3212341504273533,0.048227214287532995,2.2989918330258106e-44,1795,0.3212341504273533,0.048227214287532995,SPX_chg_pct_50 * price_mid_long2_above_p99
sum_price_mid_short1_above_p99_SPX_chg_pct_25,0.32098612000561494,0.3379031914571707,2.6978527128143686e-44,1795,0.32098612000561494,0.3379031914571707,price_mid_short1_above_p99 + SPX_chg_pct_25
sum_SPX_chg_pct_25_price_mid_long2_above_p99,0.3200309166396786,0.33678153006356654,4.988714734567992e-44,1795,0.3200309166396786,0.33678153006356654,SPX_chg_pct_25 + price_mid_long2_above_p99
sum_SPX_chg_pct_25_SPX_chg_pct_05,0.3192931593886637,0.31208426161602104,1.107486398102424e-43,1789,0.3192931593886637,0.31208426161602104,SPX_chg_pct_25 + SPX_chg_pct_05
prod_SPX_chg_pct_25_price_mid_long2_above_p99,0.3179979561480947,0.048227214287533,1.8321480083320326e-43,1795,0.3179979561480947,0.048227214287533,SPX_chg_pct_25 * price_mid_long2_above_p99
SPX_chg_pct_25,0.31464311900010067,0.3366039650479028,1.5337167508347865e-42,1795,0.31464311900010067,0.3366039650479028,original: SPX_chg_pct_25
diff_SPX_chg_pct_25_price_mid_long2_above_p99,0.30908780761245264,0.3364071799820747,4.873565262925106e-41,1795,0.30908780761245264,0.3364071799820747,SPX_chg_pct_25 - price_mid_long2_above_p99
diff_price_mid_short1_above_p99_SPX_chg_pct_25,-0.30812571126373317,-0.33526478473374366,8.804864264606477e-41,1795,0.30812571126373317,0.33526478473374366,price_mid_short1_above_p99 - SPX_chg_pct_25
diff_SPX_chg_pct_25_price_mid_short1_above_p95,0.30695819280380987,0.33147559541085136,1.79952169042023e-40,1795,0.30695819280380987,0.33147559541085136,SPX_chg_pct_25 - price_mid_short1_above_p95
diff_SPX_chg_pct_25_price_mid_long2_above_p95,0.30590586358346855,0.3341036273660518,3.417870662248714e-40,1795,0.30590586358346855,0.3341036273660518,SPX_chg_pct_25 - price_mid_long2_above_p95
sum_price_mid_short1_above_p99_price_mid_long2_above_p95,0.30578933756203397,0.11896354975755487,3.6688921389474555e-40,1795,0.30578933756203397,0.11896354975755487,price_mid_short1_above_p99 + price_mid_long2_above_p95
prod_price_mid_long2_above_p99_price_mid_short1_above_p95,0.3028272943363359,0.048227214287533,2.19905949784635e-39,1795,0.3028272943363359,0.048227214287533,price_mid_long2_above_p99 * price_mid_short1_above_p95
price_mid_long2_above_p99,0.3028272943363359,0.048227214287533,2.19905949784635e-39,1795,0.3028272943363359,0.048227214287533,"above_percentile(price_mid_long2, 99)"
